"DateTime","Price","Price in BTC","Volume (24h)"
"2024-02-12 12:00:00",0.030406583539596,6.3432825770684e-7,5355
"2024-02-12 14:00:00",0.02974807037268,6.1625151150115e-7,5903
"2024-02-12 16:00:00",0.030886762265064,6.2150459199183e-7,6232
"2024-02-12 18:00:00",0.031642293562221,6.3484762194193e-7,6384
"2024-02-12 20:00:00",0.031748980030009,6.3587420804807e-7,5906
"2024-02-12 22:00:00",0.031999846939735,6.4029906171193e-7,5513
"2024-02-13 00:00:00",0.032330724866101,6.4614095475883e-7,5447
"2024-02-13 02:00:00",0.032257752377843,6.4457002802314e-7,5435
"2024-02-13 04:00:00",0.031983133929257,6.4111529880745e-7,3429
"2024-02-13 06:00:00",0.030711904636211,6.1379891638184e-7,3845
"2024-02-13 08:00:00",0.02946623701455,5.883321589706e-7,4828
"2024-02-13 10:00:00",0.029642924865589,5.9209945612814e-7,4857
"2024-02-13 12:00:00",0.029628568835877,5.9353912855105e-7,4081
"2024-02-13 14:00:00",0.031355769154911,6.3837372474163e-7,5056
"2024-02-13 16:00:00",0.031875907331092,6.542298333197e-7,4918
"2024-02-13 18:00:00",0.031789061244907,6.4734329565444e-7,4930
"2024-02-13 20:00:00",0.031368504222793,6.3665931142147e-7,4965
"2024-02-13 22:00:00",0.031470612942705,6.3550443541967e-7,4982
"2024-02-14 00:00:00",0.032209717846351,6.4974740433e-7,5772
"2024-02-14 02:00:00",0.031665428168936,6.3959965073319e-7,7474
"2024-02-14 04:00:00",0.031560540635358,6.3787216011782e-7,7450
"2024-02-14 06:00:00",0.031560905865367,6.3614197757625e-7,6597
"2024-02-14 08:00:00",0.032466621809432,6.5066621284188e-7,6062
"2024-02-14 10:00:00",0.035920825183703,6.9828633234991e-7,8584
"2024-02-14 12:00:00",0.035833556201708,6.9376746675558e-7,8308
"2024-02-14 14:00:00",0.035525713308743,6.8609084394697e-7,7219
"2024-02-14 16:00:00",0.035303068120941,6.8393585272784e-7,6242
"2024-02-14 18:00:00",0.035255960675887,6.8424588156726e-7,6192
"2024-02-14 20:00:00",0.035030757734842,6.765301807013e-7,6177
"2024-02-14 22:00:00",0.036260920786471,7.0079263297353e-7,8098
"2024-02-15 00:00:00",0.035683271483824,6.8401029135879e-7,7717
"2024-02-15 02:00:00",0.035594749117465,6.8296708228778e-7,5737
"2024-02-15 04:00:00",0.034543645117304,6.6045703705292e-7,6236
"2024-02-15 06:00:00",0.033037391112649,6.3534063868319e-7,6197
"2024-02-15 08:00:00",0.032134229756457,6.1930840636308e-7,5919
"2024-02-15 10:00:00",0.0323790168774,6.1930437927965e-7,4279
"2024-02-15 12:00:00",0.033667435092262,6.4304548170404e-7,5117
"2024-02-15 14:00:00",0.034061712379356,6.4938445887128e-7,4700
"2024-02-15 16:00:00",0.034084534061198,6.5366681776911e-7,4704
"2024-02-15 18:00:00",0.03500346948369,6.7316432255282e-7,5540
"2024-02-15 20:00:00",0.037453046355573,7.2214812372137e-7,7089
"2024-02-15 22:00:00",0.037826019703686,7.3227077002219e-7,5659
"2024-02-16 00:00:00",0.038084425922639,7.330484558678e-7,5105
"2024-02-16 02:00:00",0.037067714945023,7.115456417448e-7,5608
"2024-02-16 04:00:00",0.036023249995604,6.8906015851182e-7,5479
"2024-02-16 06:00:00",0.035947537661039,6.9016363416085e-7,4797
"2024-02-16 08:00:00",0.034729137309629,6.6964711057755e-7,4541
"2024-02-16 10:00:00",0.034708243409001,6.6720952897071e-7,4506
"2024-02-16 12:00:00",0.034870727981838,6.6693552659335e-7,3814
"2024-02-16 14:00:00",0.03472006144387,6.6507148207815e-7,3797
"2024-02-16 16:00:00",0.035063680742104,6.7295194130521e-7,4200
"2024-02-16 18:00:00",0.035146098854055,6.7633497254686e-7,4154
"2024-02-16 20:00:00",0.035642012055039,6.8730342924889e-7,4051
"2024-02-16 22:00:00",0.035835599697769,6.8921875991692e-7,3809
"2024-02-17 00:00:00",0.035791601289622,6.8636777190664e-7,3849
"2024-02-17 02:00:00",0.03625489008569,6.9734353003127e-7,3608
"2024-02-17 04:00:00",0.036287841589487,6.9758896423852e-7,2769
"2024-02-17 06:00:00",0.036222268767438,6.9709535568392e-7,2752
"2024-02-17 08:00:00",0.036219793766507,6.9845133956276e-7,2521
"2024-02-17 10:00:00",0.035896613169471,6.9455229954777e-7,2546
"2024-02-17 12:00:00",0.03610277076866,6.982023560396e-7,3262
"2024-02-17 14:00:00",0.035628619663773,6.9663836706782e-7,3219
"2024-02-17 16:00:00",0.035746271547919,7.0129676214312e-7,2829
"2024-02-17 18:00:00",0.035669537939742,6.9579922054929e-7,2281
"2024-02-17 20:00:00",0.034406753364049,6.688197047991e-7,1931
"2024-02-17 22:00:00",0.035061792307921,6.7708791233976e-7,2394
"2024-02-18 00:00:00",0.03657992495615,7.0779809045716e-7,3373
"2024-02-18 02:00:00",0.035453886487076,6.8871843615029e-7,3751
"2024-02-18 04:00:00",0.035270878264494,6.8348386380729e-7,3819
"2024-02-18 06:00:00",0.035315512414188,6.8417151631805e-7,3824
"2024-02-18 08:00:00",0.034914607970538,6.7471073670049e-7,4155
"2024-02-18 10:00:00",0.035081620046216,6.7550585355231e-7,4120
"2024-02-18 12:00:00",0.034130017678438,6.5876205565381e-7,3802
"2024-02-18 14:00:00",0.033977041600678,6.5588521938838e-7,3844
"2024-02-18 16:00:00",0.034542410838663,6.668583170357e-7,4350
"2024-02-18 18:00:00",0.034121092153624,6.5875069533255e-7,5752
"2024-02-18 20:00:00",0.036682038281955,7.0848094915641e-7,6963
"2024-02-18 22:00:00",0.03645848193602,6.9885845676906e-7,7194
"2024-02-19 00:00:00",0.036549078448285,7.0011522497688e-7,6280
"2024-02-19 02:00:00",0.035710642042604,6.8446079744817e-7,6971
"2024-02-19 04:00:00",0.037015931249229,7.0996115594105e-7,8132
"2024-02-19 06:00:00",0.037813203853202,7.2235236987794e-7,8619
"2024-02-19 08:00:00",0.038261513725356,7.3163224825276e-7,9504
"2024-02-19 10:00:00",0.037713391693673,7.2035284859201e-7,9683
"2024-02-19 12:00:00",0.037733161473022,7.2040529798118e-7,9192
"2024-02-19 14:00:00",0.038291968901382,7.3404430892671e-7,9479
"2024-02-19 16:00:00",0.038470352514838,7.3805210458476e-7,8995
"2024-02-19 18:00:00",0.038830994815974,7.4518879222432e-7,7262
